Java HotSpot(TM) 64-Bit Server VM (25.131-b11) for windows-amd64 JRE (1.8.0_131-b11), built on Mar 15 2017 01:23:53 by "java_re" with MS VC++ 10.0 (VS2010)
Memory: 4k page, physical 16448576k(6769704k free), swap 33225792k(10969356k free)
CommandLine flags: -XX:InitialHeapSize=314572800 -XX:MaxHeapSize=314572800 -XX:MaxNewSize=209715200 -XX:MaxTenuringThreshold=15 -XX:NewSize=209715200 -XX:OldPLABSize=16 -XX:PretenureSizeThreshold=20971520 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:SurvivorRatio=2 -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseConcMarkSweepGC -XX:-UseLargePagesIndividualAllocation -XX:+UseParNewGC 
1636.697: [GC (Allocation Failure) 1636.697: [ParNew: 94164K->0K(153600K), 0.0009576 secs] 95293K->1129K(256000K), 0.0010871 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1637.719: [GC (Allocation Failure) 1637.719: [ParNew: 94164K->0K(153600K), 0.0010899 secs] 95293K->1129K(256000K), 0.0013271 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1639.739: [GC (Allocation Failure) 1639.739: [ParNew: 94164K->0K(153600K), 0.0009126 secs] 95293K->1129K(256000K), 0.0010457 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1640.757: [GC (Allocation Failure) 1640.757: [ParNew: 94164K->0K(153600K), 0.0003817 secs] 95293K->1129K(256000K), 0.0004366 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1641.771: [GC (Allocation Failure) 1641.771: [ParNew: 94164K->0K(153600K), 0.0005325 secs] 95293K->1129K(256000K), 0.0005984 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1642.781: [GC (Allocation Failure) 1642.781: [ParNew: 94164K->0K(153600K), 0.0003943 secs] 95293K->1129K(256000K), 0.0004516 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1643.794: [GC (Allocation Failure) 1643.794: [ParNew: 94164K->0K(153600K), 0.0003971 secs] 95293K->1129K(256000K), 0.0004733 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1644.806: [GC (Allocation Failure) 1644.806: [ParNew: 94164K->0K(153600K), 0.0003821 secs] 95293K->1129K(256000K), 0.0004413 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1645.830: [GC (Allocation Failure) 1645.830: [ParNew: 94164K->0K(153600K), 0.0004492 secs] 95293K->1129K(256000K), 0.0005317 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1646.845: [GC (Allocation Failure) 1646.846: [ParNew: 94164K->0K(153600K), 0.0011333 secs] 95293K->1129K(256000K), 0.0012916 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1648.867: [GC (Allocation Failure) 1648.867: [ParNew: 94164K->0K(153600K), 0.0004078 secs] 95293K->1129K(256000K), 0.0004851 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1649.879: [GC (Allocation Failure) 1649.879: [ParNew: 94164K->0K(153600K), 0.0005518 secs] 95293K->1129K(256000K), 0.0006324 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1650.894: [GC (Allocation Failure) 1650.894: [ParNew: 94164K->0K(153600K), 0.0009509 secs] 95293K->1129K(256000K), 0.0010855 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1651.913: [GC (Allocation Failure) 1651.914: [ParNew: 94164K->0K(153600K), 0.0005380 secs] 95293K->1129K(256000K), 0.0006280 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1652.929: [GC (Allocation Failure) 1652.929: [ParNew: 94164K->0K(153600K), 0.0008779 secs] 95293K->1129K(256000K), 0.0010153 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1653.954: [GC (Allocation Failure) 1653.954: [ParNew: 94164K->0K(153600K), 0.0004101 secs] 95293K->1129K(256000K), 0.0004784 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1654.967: [GC (Allocation Failure) 1654.967: [ParNew: 94164K->0K(153600K), 0.0004413 secs] 95293K->1129K(256000K), 0.0004986 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1655.979: [GC (Allocation Failure) 1655.979: [ParNew: 94164K->0K(153600K), 0.0005688 secs] 95293K->1129K(256000K), 0.0006557 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1657.992: [GC (Allocation Failure) 1657.992: [ParNew: 94164K->0K(153600K), 0.0009122 secs] 95293K->1129K(256000K), 0.0010484 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1659.010: [GC (Allocation Failure) 1659.010: [ParNew: 94164K->0K(153600K), 0.0005428 secs] 95293K->1129K(256000K), 0.0006174 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1660.023: [GC (Allocation Failure) 1660.023: [ParNew: 94164K->0K(153600K), 0.0003837 secs] 95293K->1129K(256000K), 0.0004453 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1661.036: [GC (Allocation Failure) 1661.036: [ParNew: 94164K->0K(153600K), 0.0004097 secs] 95293K->1129K(256000K), 0.0004820 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1662.081: [GC (Allocation Failure) 1662.081: [ParNew: 94164K->0K(153600K), 0.0009229 secs] 95293K->1129K(256000K), 0.0010366 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1663.123: [GC (Allocation Failure) 1663.123: [ParNew: 94164K->0K(153600K), 0.0007097 secs] 95293K->1129K(256000K), 0.0008108 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1664.136: [GC (Allocation Failure) 1664.136: [ParNew: 94164K->0K(153600K), 0.0003659 secs] 95293K->1129K(256000K), 0.0004275 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1665.148: [GC (Allocation Failure) 1665.148: [ParNew: 94164K->0K(153600K), 0.0005601 secs] 95293K->1129K(256000K), 0.0006470 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1667.166: [GC (Allocation Failure) 1667.166: [ParNew: 94164K->0K(153600K), 0.0003845 secs] 95293K->1129K(256000K), 0.0004607 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1668.177: [GC (Allocation Failure) 1668.177: [ParNew: 94164K->0K(153600K), 0.0004780 secs] 95293K->1129K(256000K), 0.0005550 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1669.194: [GC (Allocation Failure) 1669.194: [ParNew: 94164K->0K(153600K), 0.0008522 secs] 95293K->1129K(256000K), 0.0009687 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1670.215: [GC (Allocation Failure) 1670.215: [ParNew: 94164K->0K(153600K), 0.0009174 secs] 95293K->1129K(256000K), 0.0010480 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1671.235: [GC (Allocation Failure) 1671.235: [ParNew: 94164K->0K(153600K), 0.0008732 secs] 95293K->1129K(256000K), 0.0009888 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1672.254: [GC (Allocation Failure) 1672.255: [ParNew: 94164K->0K(153600K), 0.0010394 secs] 95293K->1129K(256000K), 0.0011601 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1673.278: [GC (Allocation Failure) 1673.278: [ParNew: 94164K->0K(153600K), 0.0003995 secs] 95293K->1129K(256000K), 0.0004721 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1674.291: [GC (Allocation Failure) 1674.291: [ParNew: 94164K->0K(153600K), 0.0003762 secs] 95293K->1129K(256000K), 0.0004429 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1676.308: [GC (Allocation Failure) 1676.308: [ParNew: 94164K->0K(153600K), 0.0005471 secs] 95293K->1129K(256000K), 0.0006379 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1677.322: [GC (Allocation Failure) 1677.322: [ParNew: 94164K->0K(153600K), 0.0010591 secs] 95293K->1129K(256000K), 0.0011886 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1678.341: [GC (Allocation Failure) 1678.341: [ParNew: 94164K->0K(153600K), 0.0009438 secs] 95293K->1129K(256000K), 0.0010761 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1679.360: [GC (Allocation Failure) 1679.360: [ParNew: 94164K->0K(153600K), 0.0008700 secs] 95293K->1129K(256000K), 0.0009916 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1680.383: [GC (Allocation Failure) 1680.383: [ParNew: 94164K->0K(153600K), 0.0008842 secs] 95293K->1129K(256000K), 0.0009991 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1681.402: [GC (Allocation Failure) 1681.402: [ParNew: 94164K->0K(153600K), 0.0009494 secs] 95293K->1129K(256000K), 0.0010540 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1682.421: [GC (Allocation Failure) 1682.421: [ParNew: 94164K->0K(153600K), 0.0009044 secs] 95293K->1129K(256000K), 0.0010236 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1683.440: [GC (Allocation Failure) 1683.440: [ParNew: 94164K->0K(153600K), 0.0009119 secs] 95293K->1129K(256000K), 0.0010315 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1685.459: [GC (Allocation Failure) 1685.460: [ParNew: 94164K->0K(153600K), 0.0009221 secs] 95293K->1129K(256000K), 0.0010394 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1686.479: [GC (Allocation Failure) 1686.479: [ParNew: 94164K->0K(153600K), 0.0009122 secs] 95293K->1129K(256000K), 0.0010291 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1687.498: [GC (Allocation Failure) 1687.498: [ParNew: 94164K->0K(153600K), 0.0009032 secs] 95293K->1129K(256000K), 0.0010161 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1688.520: [GC (Allocation Failure) 1688.520: [ParNew: 94164K->0K(153600K), 0.0009047 secs] 95293K->1129K(256000K), 0.0010611 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1689.541: [GC (Allocation Failure) 1689.541: [ParNew: 94164K->0K(153600K), 0.0009020 secs] 95293K->1129K(256000K), 0.0010121 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1690.560: [GC (Allocation Failure) 1690.560: [ParNew: 94164K->0K(153600K), 0.0008822 secs] 95293K->1129K(256000K), 0.0009999 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1691.577: [GC (Allocation Failure) 1691.577: [ParNew: 94164K->0K(153600K), 0.0004607 secs] 95293K->1129K(256000K), 0.0005230 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1692.594: [GC (Allocation Failure) 1692.594: [ParNew: 94164K->0K(153600K), 0.0010654 secs] 95293K->1129K(256000K), 0.0012276 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1694.615: [GC (Allocation Failure) 1694.615: [ParNew: 94164K->0K(153600K), 0.0009320 secs] 95293K->1129K(256000K), 0.0010488 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1695.633: [GC (Allocation Failure) 1695.633: [ParNew: 94164K->0K(153600K), 0.0011191 secs] 95293K->1129K(256000K), 0.0012584 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1696.653: [GC (Allocation Failure) 1696.653: [ParNew: 94164K->0K(153600K), 0.0009103 secs] 95293K->1129K(256000K), 0.0010267 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1697.673: [GC (Allocation Failure) 1697.673: [ParNew: 94164K->0K(153600K), 0.0009955 secs] 95293K->1129K(256000K), 0.0011108 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1698.692: [GC (Allocation Failure) 1698.693: [ParNew: 94164K->0K(153600K), 0.0009126 secs] 95293K->1129K(256000K), 0.0010267 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1699.713: [GC (Allocation Failure) 1699.713: [ParNew: 94164K->0K(153600K), 0.0009308 secs] 95293K->1129K(256000K), 0.0010453 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1700.734: [GC (Allocation Failure) 1700.734: [ParNew: 94164K->0K(153600K), 0.0008558 secs] 95293K->1129K(256000K), 0.0009719 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1701.755: [GC (Allocation Failure) 1701.755: [ParNew: 94164K->0K(153600K), 0.0010026 secs] 95293K->1129K(256000K), 0.0011191 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1703.773: [GC (Allocation Failure) 1703.773: [ParNew: 94164K->0K(153600K), 0.0008578 secs] 95293K->1129K(256000K), 0.0009884 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1704.792: [GC (Allocation Failure) 1704.792: [ParNew: 94164K->0K(153600K), 0.0009229 secs] 95293K->1129K(256000K), 0.0010508 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1705.810: [GC (Allocation Failure) 1705.811: [ParNew: 94164K->0K(153600K), 0.0004705 secs] 95293K->1129K(256000K), 0.0005455 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1706.824: [GC (Allocation Failure) 1706.824: [ParNew: 94164K->0K(153600K), 0.0008996 secs] 95293K->1129K(256000K), 0.0010180 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1707.840: [GC (Allocation Failure) 1707.840: [ParNew: 94164K->0K(153600K), 0.0003892 secs] 95293K->1129K(256000K), 0.0004563 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1708.858: [GC (Allocation Failure) 1708.858: [ParNew: 94164K->0K(153600K), 0.0010765 secs] 95293K->1129K(256000K), 0.0012336 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1709.877: [GC (Allocation Failure) 1709.877: [ParNew: 94164K->0K(153600K), 0.0009778 secs] 95293K->1129K(256000K), 0.0011222 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1710.895: [GC (Allocation Failure) 1710.895: [ParNew: 94164K->0K(153600K), 0.0003809 secs] 95293K->1129K(256000K), 0.0004453 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1712.906: [GC (Allocation Failure) 1712.906: [ParNew: 94164K->0K(153600K), 0.0011554 secs] 95293K->1129K(256000K), 0.0013145 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1713.927: [GC (Allocation Failure) 1713.927: [ParNew: 94164K->0K(153600K), 0.0010050 secs] 95293K->1129K(256000K), 0.0011507 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1714.949: [GC (Allocation Failure) 1714.950: [ParNew: 94164K->0K(153600K), 0.0009012 secs] 95293K->1129K(256000K), 0.0010240 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1715.970: [GC (Allocation Failure) 1715.970: [ParNew: 94164K->0K(153600K), 0.0012134 secs] 95293K->1129K(256000K), 0.0013571 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1716.988: [GC (Allocation Failure) 1716.988: [ParNew: 94164K->0K(153600K), 0.0006426 secs] 95293K->1129K(256000K), 0.0007362 secs] [Times: user=0.06 sys=0.00, real=0.00 secs] 
1718.005: [GC (Allocation Failure) 1718.005: [ParNew: 94164K->0K(153600K), 0.0009087 secs] 95293K->1129K(256000K), 0.0010619 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1719.024: [GC (Allocation Failure) 1719.024: [ParNew: 94164K->0K(153600K), 0.0006336 secs] 95293K->1129K(256000K), 0.0007429 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1720.036: [GC (Allocation Failure) 1720.037: [ParNew: 94164K->0K(153600K), 0.0005199 secs] 95293K->1129K(256000K), 0.0006146 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1722.048: [GC (Allocation Failure) 1722.048: [ParNew: 94164K->0K(153600K), 0.0009880 secs] 95293K->1129K(256000K), 0.0011191 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1723.066: [GC (Allocation Failure) 1723.066: [ParNew: 94164K->0K(153600K), 0.0009186 secs] 95293K->1129K(256000K), 0.0010622 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1724.087: [GC (Allocation Failure) 1724.087: [ParNew: 94164K->0K(153600K), 0.0009438 secs] 95293K->1129K(256000K), 0.0010721 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1725.103: [GC (Allocation Failure) 1725.103: [ParNew: 94164K->0K(153600K), 0.0003805 secs] 95293K->1129K(256000K), 0.0004461 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1726.117: [GC (Allocation Failure) 1726.117: [ParNew: 94164K->0K(153600K), 0.0009363 secs] 95293K->1129K(256000K), 0.0010603 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1727.140: [GC (Allocation Failure) 1727.140: [ParNew: 94164K->0K(153600K), 0.0019852 secs] 95293K->1129K(256000K), 0.0021655 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1728.155: [GC (Allocation Failure) 1728.156: [ParNew: 94164K->0K(153600K), 0.0003549 secs] 95293K->1129K(256000K), 0.0004093 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1729.168: [GC (Allocation Failure) 1729.168: [ParNew: 94164K->0K(153600K), 0.0005447 secs] 95293K->1129K(256000K), 0.0006154 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1731.185: [GC (Allocation Failure) 1731.185: [ParNew: 94164K->0K(153600K), 0.0004287 secs] 95293K->1129K(256000K), 0.0004942 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1732.196: [GC (Allocation Failure) 1732.196: [ParNew: 94164K->0K(153600K), 0.0009557 secs] 95293K->1129K(256000K), 0.0010934 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1733.214: [GC (Allocation Failure) 1733.214: [ParNew: 94164K->0K(153600K), 0.0009399 secs] 95293K->1129K(256000K), 0.0010646 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1734.234: [GC (Allocation Failure) 1734.234: [ParNew: 94164K->0K(153600K), 0.0008976 secs] 95293K->1129K(256000K), 0.0010121 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1735.252: [GC (Allocation Failure) 1735.252: [ParNew: 94164K->0K(153600K), 0.0009205 secs] 95293K->1129K(256000K), 0.0010421 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1736.266: [GC (Allocation Failure) 1736.266: [ParNew: 94164K->0K(153600K), 0.0003722 secs] 95293K->1129K(256000K), 0.0004315 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1737.277: [GC (Allocation Failure) 1737.277: [ParNew: 94164K->0K(153600K), 0.0005242 secs] 95293K->1129K(256000K), 0.0005925 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1738.289: [GC (Allocation Failure) 1738.289: [ParNew: 94164K->0K(153600K), 0.0003750 secs] 95293K->1129K(256000K), 0.0004437 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1740.300: [GC (Allocation Failure) 1740.300: [ParNew: 94164K->0K(153600K), 0.0010386 secs] 95293K->1129K(256000K), 0.0011854 secs] [Times: user=0.06 sys=0.00, real=0.00 secs] 
1741.318: [GC (Allocation Failure) 1741.319: [ParNew: 94164K->0K(153600K), 0.0008767 secs] 95293K->1129K(256000K), 0.0009999 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1742.338: [GC (Allocation Failure) 1742.338: [ParNew: 94164K->0K(153600K), 0.0009091 secs] 95293K->1129K(256000K), 0.0010204 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1743.357: [GC (Allocation Failure) 1743.357: [ParNew: 94164K->0K(153600K), 0.0008590 secs] 95293K->1129K(256000K), 0.0009711 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1744.375: [GC (Allocation Failure) 1744.375: [ParNew: 94164K->0K(153600K), 0.0009513 secs] 95293K->1129K(256000K), 0.0010970 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1745.397: [GC (Allocation Failure) 1745.397: [ParNew: 94164K->0K(153600K), 0.0008909 secs] 95293K->1129K(256000K), 0.0010287 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1746.416: [GC (Allocation Failure) 1746.416: [ParNew: 94164K->0K(153600K), 0.0009462 secs] 95293K->1129K(256000K), 0.0010907 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1747.435: [GC (Allocation Failure) 1747.435: [ParNew: 94164K->0K(153600K), 0.0008803 secs] 95293K->1129K(256000K), 0.0009936 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1749.453: [GC (Allocation Failure) 1749.453: [ParNew: 94164K->0K(153600K), 0.0004346 secs] 95293K->1129K(256000K), 0.0004966 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1750.464: [GC (Allocation Failure) 1750.464: [ParNew: 94164K->0K(153600K), 0.0003750 secs] 95293K->1129K(256000K), 0.0004390 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1751.476: [GC (Allocation Failure) 1751.476: [ParNew: 94164K->0K(153600K), 0.0004611 secs] 95293K->1129K(256000K), 0.0005333 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1752.491: [GC (Allocation Failure) 1752.491: [ParNew: 94164K->0K(153600K), 0.0010930 secs] 95293K->1129K(256000K), 0.0012186 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1753.511: [GC (Allocation Failure) 1753.511: [ParNew: 94164K->0K(153600K), 0.0009829 secs] 95293K->1129K(256000K), 0.0011061 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1754.530: [GC (Allocation Failure) 1754.530: [ParNew: 94164K->0K(153600K), 0.0009296 secs] 95293K->1129K(256000K), 0.0010330 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1755.552: [GC (Allocation Failure) 1755.552: [ParNew: 94164K->0K(153600K), 0.0009040 secs] 95293K->1129K(256000K), 0.0010386 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1756.574: [GC (Allocation Failure) 1756.574: [ParNew: 94164K->0K(153600K), 0.0010307 secs] 95293K->1129K(256000K), 0.0011534 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1758.594: [GC (Allocation Failure) 1758.594: [ParNew: 94164K->0K(153600K), 0.0009119 secs] 95293K->1129K(256000K), 0.0010421 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1759.617: [GC (Allocation Failure) 1759.617: [ParNew: 94164K->0K(153600K), 0.0009434 secs] 95293K->1129K(256000K), 0.0010824 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1760.637: [GC (Allocation Failure) 1760.637: [ParNew: 94164K->0K(153600K), 0.0008965 secs] 95293K->1129K(256000K), 0.0010090 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1761.657: [GC (Allocation Failure) 1761.657: [ParNew: 94164K->0K(153600K), 0.0009000 secs] 95293K->1129K(256000K), 0.0010192 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1762.676: [GC (Allocation Failure) 1762.676: [ParNew: 94164K->0K(153600K), 0.0009545 secs] 95293K->1129K(256000K), 0.0011061 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1763.692: [GC (Allocation Failure) 1763.692: [ParNew: 94164K->0K(153600K), 0.0003671 secs] 95293K->1129K(256000K), 0.0004299 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1764.707: [GC (Allocation Failure) 1764.707: [ParNew: 94164K->0K(153600K), 0.0009928 secs] 95293K->1129K(256000K), 0.0011495 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
1765.726: [GC (Allocation Failure) 1765.726: [ParNew: 94164K->0K(153600K), 0.0008787 secs] 95293K->1129K(256000K), 0.0010078 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1767.740: [GC (Allocation Failure) 1767.740: [ParNew: 94164K->0K(153600K), 0.0004393 secs] 95293K->1129K(256000K), 0.0004938 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1768.755: [GC (Allocation Failure) 1768.755: [ParNew: 94164K->0K(153600K), 0.0003679 secs] 95293K->1129K(256000K), 0.0004232 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1769.767: [GC (Allocation Failure) 1769.767: [ParNew: 94164K->0K(153600K), 0.0005807 secs] 95293K->1129K(256000K), 0.0006576 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1770.780: [GC (Allocation Failure) 1770.780: [ParNew: 94164K->0K(153600K), 0.0004259 secs] 95293K->1129K(256000K), 0.0004895 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1771.797: [GC (Allocation Failure) 1771.797: [ParNew: 94164K->0K(153600K), 0.0011013 secs] 95293K->1129K(256000K), 0.0012324 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1772.821: [GC (Allocation Failure) 1772.821: [ParNew: 94164K->0K(153600K), 0.0009028 secs] 95293K->1129K(256000K), 0.0010390 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1773.840: [GC (Allocation Failure) 1773.840: [ParNew: 94164K->0K(153600K), 0.0008641 secs] 95293K->1129K(256000K), 0.0009837 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1774.859: [GC (Allocation Failure) 1774.859: [ParNew: 94164K->0K(153600K), 0.0009730 secs] 95293K->1129K(256000K), 0.0010990 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1776.878: [GC (Allocation Failure) 1776.879: [ParNew: 94164K->0K(153600K), 0.0009912 secs] 95293K->1129K(256000K), 0.0011250 secs] [Times: user=0.06 sys=0.00, real=0.00 secs] 
1777.897: [GC (Allocation Failure) 1777.897: [ParNew: 94164K->0K(153600K), 0.0009008 secs] 95293K->1129K(256000K), 0.0010236 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1778.915: [GC (Allocation Failure) 1778.916: [ParNew: 94164K->0K(153600K), 0.0009269 secs] 95293K->1129K(256000K), 0.0010433 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1779.934: [GC (Allocation Failure) 1779.935: [ParNew: 94164K->0K(153600K), 0.0010188 secs] 95293K->1129K(256000K), 0.0011286 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1780.956: [GC (Allocation Failure) 1780.956: [ParNew: 94164K->0K(153600K), 0.0010216 secs] 95293K->1129K(256000K), 0.0011424 secs] [Times: user=0.06 sys=0.00, real=0.00 secs] 
1781.978: [GC (Allocation Failure) 1781.978: [ParNew: 94164K->0K(153600K), 0.0009624 secs] 95293K->1129K(256000K), 0.0010994 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1782.992: [GC (Allocation Failure) 1782.992: [ParNew: 94164K->0K(153600K), 0.0005590 secs] 95293K->1129K(256000K), 0.0006265 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1784.016: [GC (Allocation Failure) 1784.016: [ParNew: 94164K->0K(153600K), 0.0004034 secs] 95293K->1129K(256000K), 0.0004753 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1786.028: [GC (Allocation Failure) 1786.028: [ParNew: 94164K->0K(153600K), 0.0003726 secs] 95293K->1129K(256000K), 0.0004390 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1787.040: [GC (Allocation Failure) 1787.040: [ParNew: 94164K->0K(153600K), 0.0008933 secs] 95293K->1129K(256000K), 0.0010161 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1788.059: [GC (Allocation Failure) 1788.059: [ParNew: 94164K->0K(153600K), 0.0005021 secs] 95293K->1129K(256000K), 0.0006142 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
