$ jstat -gc 120596 1000 1000
 S0C    S1C    S0U    S1U      EC       EU        OC         OU       MC     MU    CCSC   CCSU   YGC     YGCT    FGC    FGCT     GCT
10240.0 10240.0  0.0   1579.8 81920.0  31769.3   102400.0     0.0     4864.0 3997.2 512.0  446.8      11    0.028   0      0.000    0.028
10240.0 10240.0  0.0   1579.8 81920.0  36668.6   102400.0     0.0     4864.0 3997.2 512.0  446.8      11    0.028   0      0.000    0.028
10240.0 10240.0  0.0   1579.8 81920.0  41568.0   102400.0     0.0     4864.0 3997.2 512.0  446.8      11    0.028   0      0.000    0.028
10240.0 10240.0  0.0   1579.8 81920.0  46467.3   102400.0     0.0     4864.0 3997.2 512.0  446.8      11    0.028   0      0.000    0.028
10240.0 10240.0  0.0   1579.8 81920.0  51366.7   102400.0     0.0     4864.0 3997.2 512.0  446.8      11    0.028   0      0.000    0.028
10240.0 10240.0  0.0   1579.8 81920.0  56266.0   102400.0     0.0     4864.0 3997.2 512.0  446.8      11    0.028   0      0.000    0.028
10240.0 10240.0  0.0   1579.8 81920.0  62798.5   102400.0     0.0     4864.0 3997.2 512.0  446.8      11    0.028   0      0.000    0.028
10240.0 10240.0  0.0   1579.8 81920.0  67697.9   102400.0     0.0     4864.0 3997.2 512.0  446.8      11    0.028   0      0.000    0.028
10240.0 10240.0  0.0   1579.8 81920.0  72597.2   102400.0     0.0     4864.0 3997.2 512.0  446.8      11    0.028   0      0.000    0.028
10240.0 10240.0  0.0   1579.8 81920.0  77496.6   102400.0     0.0     4864.0 3997.2 512.0  446.8      11    0.028   0      0.000    0.028
10240.0 10240.0  0.0   1579.8 81920.0  81920.0   102400.0     0.0     4864.0 3997.2 512.0  446.8      11    0.028   0      0.000    0.028
10240.0 10240.0 1567.2  0.0   81920.0   4835.5   102400.0     0.0     4864.0 3997.2 512.0  446.8      12    0.031   0      0.000    0.031
10240.0 10240.0 1567.2  0.0   81920.0   9836.2   102400.0     0.0     4864.0 3997.2 512.0  446.8      12    0.031   0      0.000    0.031
10240.0 10240.0 1567.2  0.0   81920.0  14837.0   102400.0     0.0     4864.0 3997.2 512.0  446.8      12    0.031   0      0.000    0.031
10240.0 10240.0 1567.2  0.0   81920.0  19837.8   102400.0     0.0     4864.0 3997.2 512.0  446.8      12    0.031   0      0.000    0.031
10240.0 10240.0 1567.2  0.0   81920.0  24838.6   102400.0     0.0     4864.0 3997.2 512.0  446.8      12    0.031   0      0.000    0.031
10240.0 10240.0 1567.2  0.0   81920.0  29839.4   102400.0     0.0     4864.0 3997.2 512.0  446.8      12    0.031   0      0.000    0.031
10240.0 10240.0 1567.2  0.0   81920.0  35944.4   102400.0     0.0     4864.0 3997.2 512.0  446.8      12    0.031   0      0.000    0.031
10240.0 10240.0 1567.2  0.0   81920.0  40849.3   102400.0     0.0     4864.0 3997.2 512.0  446.8      12    0.031   0      0.000    0.031
10240.0 10240.0 1567.2  0.0   81920.0  45754.2   102400.0     0.0     4864.0 3997.2 512.0  446.8      12    0.031   0      0.000    0.031
10240.0 10240.0 1567.2  0.0   81920.0  50659.1   102400.0     0.0     4864.0 3997.2 512.0  446.8      12    0.031   0      0.000    0.031
10240.0 10240.0 1567.2  0.0   81920.0  55564.0   102400.0     0.0     4864.0 3997.2 512.0  446.8      12    0.031   0      0.000    0.031
10240.0 10240.0 1567.2  0.0   81920.0  60468.9   102400.0     0.0     4864.0 3997.2 512.0  446.8      12    0.031   0      0.000    0.031
10240.0 10240.0 1567.2  0.0   81920.0  67008.7   102400.0     0.0     4864.0 3997.2 512.0  446.8      12    0.031   0      0.000    0.031
10240.0 10240.0 1567.2  0.0   81920.0  71913.6   102400.0     0.0     4864.0 3997.2 512.0  446.8      12    0.031   0      0.000    0.031
10240.0 10240.0 1567.2  0.0   81920.0  76818.5   102400.0     0.0     4864.0 3997.2 512.0  446.8      12    0.031   0      0.000    0.031
10240.0 10240.0 1567.2  0.0   81920.0  81723.3   102400.0     0.0     4864.0 3997.2 512.0  446.8      12    0.031   0      0.000    0.031
10240.0 10240.0  0.0   1672.6 81920.0   4136.6   102400.0     0.0     4864.0 3997.2 512.0  446.8      13    0.032   0      0.000    0.032
10240.0 10240.0  0.0   1672.6 81920.0   9137.3   102400.0     0.0     4864.0 3997.2 512.0  446.8      13    0.032   0      0.000    0.032
10240.0 10240.0  0.0   1672.6 81920.0  14138.1   102400.0     0.0     4864.0 3997.2 512.0  446.8      13    0.032   0      0.000    0.032
10240.0 10240.0  0.0   1672.6 81920.0  19138.9   102400.0     0.0     4864.0 3997.2 512.0  446.8      13    0.032   0      0.000    0.032
10240.0 10240.0  0.0   1672.6 81920.0  24139.7   102400.0     0.0     4864.0 3997.2 512.0  446.8      13    0.032   0      0.000    0.032
10240.0 10240.0  0.0   1672.6 81920.0  29140.5   102400.0     0.0     4864.0 3997.2 512.0  446.8      13    0.032   0      0.000    0.032
10240.0 10240.0  0.0   1672.6 81920.0  34141.2   102400.0     0.0     4864.0 3997.2 512.0  446.8      13    0.032   0      0.000    0.032
10240.0 10240.0  0.0   1672.6 81920.0  39749.8   102400.0     0.0     4864.0 3997.2 512.0  446.8      13    0.032   0      0.000    0.032
10240.0 10240.0  0.0   1672.6 81920.0  44658.3   102400.0     0.0     4864.0 3997.2 512.0  446.8      13    0.032   0      0.000    0.032
10240.0 10240.0  0.0   1672.6 81920.0  49566.8   102400.0     0.0     4864.0 3997.2 512.0  446.8      13    0.032   0      0.000    0.032
10240.0 10240.0  0.0   1672.6 81920.0  56111.5   102400.0     0.0     4864.0 3997.2 512.0  446.8      13    0.032   0      0.000    0.032
10240.0 10240.0  0.0   1672.6 81920.0  61020.0   102400.0     0.0     4864.0 3997.2 512.0  446.8      13    0.032   0      0.000    0.032
10240.0 10240.0  0.0   1672.6 81920.0  65928.5   102400.0     0.0     4864.0 3997.2 512.0  446.8      13    0.032   0      0.000    0.032
10240.0 10240.0  0.0   1672.6 81920.0  70837.0   102400.0     0.0     4864.0 3997.2 512.0  446.8      13    0.032   0      0.000    0.032
10240.0 10240.0  0.0   1672.6 81920.0  75745.5   102400.0     0.0     4864.0 3997.2 512.0  446.8      13    0.032   0      0.000    0.032
10240.0 10240.0  0.0   1672.6 81920.0  80653.9   102400.0     0.0     4864.0 3997.2 512.0  446.8      13    0.032   0      0.000    0.032
10240.0 10240.0 1376.8  0.0   81920.0   3333.0   102400.0     0.0     4864.0 3997.2 512.0  446.8      14    0.034   0      0.000    0.034
10240.0 10240.0 1376.8  0.0   81920.0   8333.7   102400.0     0.0     4864.0 3997.2 512.0  446.8      14    0.034   0      0.000    0.034
10240.0 10240.0 1376.8  0.0   81920.0  13334.5   102400.0     0.0     4864.0 3997.2 512.0  446.8      14    0.034   0      0.000    0.034
10240.0 10240.0 1376.8  0.0   81920.0  18335.3   102400.0     0.0     4864.0 3997.2 512.0  446.8      14    0.034   0      0.000    0.034
10240.0 10240.0 1376.8  0.0   81920.0  23336.1   102400.0     0.0     4864.0 3997.2 512.0  446.8      14    0.034   0      0.000    0.034
10240.0 10240.0 1376.8  0.0   81920.0  28834.3   102400.0     0.0     4864.0 3997.2 512.0  446.8      14    0.034   0      0.000    0.034
10240.0 10240.0 1376.8  0.0   81920.0  33732.4   102400.0     0.0     4864.0 3997.2 512.0  446.8      14    0.034   0      0.000    0.034
10240.0 10240.0 1376.8  0.0   81920.0  38630.4   102400.0     0.0     4864.0 3997.2 512.0  446.8      14    0.034   0      0.000    0.034
10240.0 10240.0 1376.8  0.0   81920.0  45161.2   102400.0     0.0     4864.0 3997.2 512.0  446.8      14    0.034   0      0.000    0.034
10240.0 10240.0 1376.8  0.0   81920.0  50059.3   102400.0     0.0     4864.0 3997.2 512.0  446.8      14    0.034   0      0.000    0.034
10240.0 10240.0 1376.8  0.0   81920.0  54957.4   102400.0     0.0     4864.0 3997.2 512.0  446.8      14    0.034   0      0.000    0.034
10240.0 10240.0 1376.8  0.0   81920.0  59855.5   102400.0     0.0     4864.0 3997.2 512.0  446.8      14    0.034   0      0.000    0.034
10240.0 10240.0 1376.8  0.0   81920.0  64753.6   102400.0     0.0     4864.0 3997.2 512.0  446.8      14    0.034   0      0.000    0.034
10240.0 10240.0 1376.8  0.0   81920.0  69651.6   102400.0     0.0     4864.0 3997.2 512.0  446.8      14    0.034   0      0.000    0.034
10240.0 10240.0 1376.8  0.0   81920.0  74549.7   102400.0     0.0     4864.0 3997.2 512.0  446.8      14    0.034   0      0.000    0.034
10240.0 10240.0 1376.8  0.0   81920.0  79447.8   102400.0     0.0     4864.0 3997.2 512.0  446.8      14    0.034   0      0.000    0.034
10240.0 10240.0  0.0   1573.1 81920.0   2634.8   102400.0     0.0     4864.0 3997.2 512.0  446.8      15    0.037   0      0.000    0.037
10240.0 10240.0  0.0   1573.1 81920.0   7635.6   102400.0     0.0     4864.0 3997.2 512.0  446.8      15    0.037   0      0.000    0.037
10240.0 10240.0  0.0   1573.1 81920.0  12636.4   102400.0     0.0     4864.0 3997.2 512.0  446.8      15    0.037   0      0.000    0.037
10240.0 10240.0  0.0   1573.1 81920.0  17637.2   102400.0     0.0     4864.0 3997.2 512.0  446.8      15    0.037   0      0.000    0.037
10240.0 10240.0  0.0   1573.1 81920.0  22638.0   102400.0     0.0     4864.0 3997.2 512.0  446.8      15    0.037   0      0.000    0.037
10240.0 10240.0  0.0   1573.1 81920.0  27638.8   102400.0     0.0     4864.0 3997.2 512.0  446.8      15    0.037   0      0.000    0.037
10240.0 10240.0  0.0   1573.1 81920.0  33508.5   102400.0     0.0     4864.0 3997.2 512.0  446.8      15    0.037   0      0.000    0.037
10240.0 10240.0  0.0   1573.1 81920.0  38412.6   102400.0     0.0     4864.0 3997.2 512.0  446.8      15    0.037   0      0.000    0.037
10240.0 10240.0  0.0   1573.1 81920.0  43316.7   102400.0     0.0     4864.0 3997.2 512.0  446.8      15    0.037   0      0.000    0.037
10240.0 10240.0  0.0   1573.1 81920.0  48220.7   102400.0     0.0     4864.0 3997.2 512.0  446.8      15    0.037   0      0.000    0.037
10240.0 10240.0  0.0   1573.1 81920.0  53124.8   102400.0     0.0     4864.0 3997.2 512.0  446.8      15    0.037   0      0.000    0.037
10240.0 10240.0  0.0   1573.1 81920.0  59663.5   102400.0     0.0     4864.0 3997.2 512.0  446.8      15    0.037   0      0.000    0.037
10240.0 10240.0  0.0   1573.1 81920.0  64567.6   102400.0     0.0     4864.0 3997.2 512.0  446.8      15    0.037   0      0.000    0.037
10240.0 10240.0  0.0   1573.1 81920.0  69471.7   102400.0     0.0     4864.0 3997.2 512.0  446.8      15    0.037   0      0.000    0.037
10240.0 10240.0  0.0   1573.1 81920.0  74375.7   102400.0     0.0     4864.0 3997.2 512.0  446.8      15    0.037   0      0.000    0.037
10240.0 10240.0  0.0   1573.1 81920.0  79279.8   102400.0     0.0     4864.0 3997.2 512.0  446.8      15    0.037   0      0.000    0.037
10240.0 10240.0  0.0    0.0   81920.0   1836.0   102400.0    1075.2   4864.0 3997.2 512.0  446.8      16    0.047   0      0.000    0.047
10240.0 10240.0  0.0    0.0   81920.0   6836.8   102400.0    1075.2   4864.0 3997.2 512.0  446.8      16    0.047   0      0.000    0.047
10240.0 10240.0  0.0    0.0   81920.0  11837.6   102400.0    1075.2   4864.0 3997.2 512.0  446.8      16    0.047   0      0.000    0.047
10240.0 10240.0  0.0    0.0   81920.0  16838.4   102400.0    1075.2   4864.0 3997.2 512.0  446.8      16    0.047   0      0.000    0.047
10240.0 10240.0  0.0    0.0   81920.0  21839.1   102400.0    1075.2   4864.0 3997.2 512.0  446.8      16    0.047   0      0.000    0.047
10240.0 10240.0  0.0    0.0   81920.0  26839.9   102400.0    1075.2   4864.0 3997.2 512.0  446.8      16    0.047   0      0.000    0.047
10240.0 10240.0  0.0    0.0   81920.0  31840.7   102400.0    1075.2   4864.0 3997.2 512.0  446.8      16    0.047   0      0.000    0.047
10240.0 10240.0  0.0    0.0   81920.0  37613.1   102400.0    1075.2   4864.0 3997.2 512.0  446.8      16    0.047   0      0.000    0.047
10240.0 10240.0  0.0    0.0   81920.0  42521.0   102400.0    1075.2   4864.0 3997.2 512.0  446.8      16    0.047   0      0.000    0.047
10240.0 10240.0  0.0    0.0   81920.0  47429.0   102400.0    1075.2   4864.0 3997.2 512.0  446.8      16    0.047   0      0.000    0.047
10240.0 10240.0  0.0    0.0   81920.0  52336.9   102400.0    1075.2   4864.0 3997.2 512.0  446.8      16    0.047   0      0.000    0.047
10240.0 10240.0  0.0    0.0   81920.0  58880.9   102400.0    1075.2   4864.0 3997.2 512.0  446.8      16    0.047   0      0.000    0.047
10240.0 10240.0  0.0    0.0   81920.0  63788.8   102400.0    1075.2   4864.0 3997.2 512.0  446.8      16    0.047   0      0.000    0.047
10240.0 10240.0  0.0    0.0   81920.0  68696.8   102400.0    1075.2   4864.0 3997.2 512.0  446.8      16    0.047   0      0.000    0.047
10240.0 10240.0  0.0    0.0   81920.0  73604.7   102400.0    1075.2   4864.0 3997.2 512.0  446.8      16    0.047   0      0.000    0.047
10240.0 10240.0  0.0    0.0   81920.0  78512.7   102400.0    1075.2   4864.0 3997.2 512.0  446.8      16    0.047   0      0.000    0.047
10240.0 10240.0  0.0    0.0   81920.0   1736.8   102400.0    1075.2   4864.0 3997.2 512.0  446.8      17    0.049   0      0.000    0.049
10240.0 10240.0  0.0    0.0   81920.0   6037.5   102400.0    1075.2   4864.0 3997.2 512.0  446.8      17    0.049   0      0.000    0.049
10240.0 10240.0  0.0    0.0   81920.0  11038.3   102400.0    1075.2   4864.0 3997.2 512.0  446.8      17    0.049   0      0.000    0.049
10240.0 10240.0  0.0    0.0   81920.0  16039.1   102400.0    1075.2   4864.0 3997.2 512.0  446.8      17    0.049   0      0.000    0.049
10240.0 10240.0  0.0    0.0   81920.0  21039.9   102400.0    1075.2   4864.0 3997.2 512.0  446.8      17    0.049   0      0.000    0.049
10240.0 10240.0  0.0    0.0   81920.0  26040.6   102400.0    1075.2   4864.0 3997.2 512.0  446.8      17    0.049   0      0.000    0.049
10240.0 10240.0  0.0    0.0   81920.0  31041.4   102400.0    1075.2   4864.0 3997.2 512.0  446.8      17    0.049   0      0.000    0.049
10240.0 10240.0  0.0    0.0   81920.0  36042.2   102400.0    1075.2   4864.0 3997.2 512.0  446.8      17    0.049   0      0.000    0.049
10240.0 10240.0  0.0    0.0   81920.0  41852.8   102400.0    1075.2   4864.0 3997.2 512.0  446.8      17    0.049   0      0.000    0.049
10240.0 10240.0  0.0    0.0   81920.0  46763.3   102400.0    1075.2   4864.0 3997.2 512.0  446.8      17    0.049   0      0.000    0.049
10240.0 10240.0  0.0    0.0   81920.0  51673.8   102400.0    1075.2   4864.0 3997.2 512.0  446.8      17    0.049   0      0.000    0.049
10240.0 10240.0  0.0    0.0   81920.0  56584.3   102400.0    1075.2   4864.0 3997.2 512.0  446.8      17    0.049   0      0.000    0.049
10240.0 10240.0  0.0    0.0   81920.0  63131.6   102400.0    1075.2   4864.0 3997.2 512.0  446.8      17    0.049   0      0.000    0.049
10240.0 10240.0  0.0    0.0   81920.0  68042.1   102400.0    1075.2   4864.0 3997.2 512.0  446.8      17    0.049   0      0.000    0.049
10240.0 10240.0  0.0    0.0   81920.0  72952.6   102400.0    1075.2   4864.0 3997.2 512.0  446.8      17    0.049   0      0.000    0.049
10240.0 10240.0  0.0    0.0   81920.0  77863.0   102400.0    1075.2   4864.0 3997.2 512.0  446.8      17    0.049   0      0.000    0.049
10240.0 10240.0  0.0    0.0   81920.0   1736.6   102400.0    1075.2   4864.0 3997.2 512.0  446.8      18    0.050   0      0.000    0.050
10240.0 10240.0  0.0    0.0   81920.0   5237.2   102400.0    1075.2   4864.0 3997.2 512.0  446.8      18    0.050   0      0.000    0.050
10240.0 10240.0  0.0    0.0   81920.0  10238.0   102400.0    1075.2   4864.0 3997.2 512.0  446.8      18    0.050   0      0.000    0.050
10240.0 10240.0  0.0    0.0   81920.0  15238.8   102400.0    1075.2   4864.0 3997.2 512.0  446.8      18    0.050   0      0.000    0.050
10240.0 10240.0  0.0    0.0   81920.0  20239.5   102400.0    1075.2   4864.0 3997.2 512.0  446.8      18    0.050   0      0.000    0.050
10240.0 10240.0  0.0    0.0   81920.0  25240.3   102400.0    1075.2   4864.0 3997.2 512.0  446.8      18    0.050   0      0.000    0.050
10240.0 10240.0  0.0    0.0   81920.0  30241.1   102400.0    1075.2   4864.0 3997.2 512.0  446.8      18    0.050   0      0.000    0.050
10240.0 10240.0  0.0    0.0   81920.0  35241.9   102400.0    1075.2   4864.0 3997.2 512.0  446.8      18    0.050   0      0.000    0.050
10240.0 10240.0  0.0    0.0   81920.0  41251.9   102400.0    1075.2   4864.0 3997.2 512.0  446.8      18    0.050   0      0.000    0.050
10240.0 10240.0  0.0    0.0   81920.0  46161.8   102400.0    1075.2   4864.0 3997.2 512.0  446.8      18    0.050   0      0.000    0.050
10240.0 10240.0  0.0    0.0   81920.0  51071.7   102400.0    1075.2   4864.0 3997.2 512.0  446.8      18    0.050   0      0.000    0.050
10240.0 10240.0  0.0    0.0   81920.0  55981.5   102400.0    1075.2   4864.0 3997.2 512.0  446.8      18    0.050   0      0.000    0.050
10240.0 10240.0  0.0    0.0   81920.0  60891.4   102400.0    1075.2   4864.0 3997.2 512.0  446.8      18    0.050   0      0.000    0.050
10240.0 10240.0  0.0    0.0   81920.0  67437.9   102400.0    1075.2   4864.0 3997.2 512.0  446.8      18    0.050   0      0.000    0.050
10240.0 10240.0  0.0    0.0   81920.0  72347.8   102400.0    1075.2   4864.0 3997.2 512.0  446.8      18    0.050   0      0.000    0.050
10240.0 10240.0  0.0    0.0   81920.0  77257.7   102400.0    1075.2   4864.0 3997.2 512.0  446.8      18    0.050   0      0.000    0.050
10240.0 10240.0  0.0    0.0   81920.0  81920.0   102400.0    1075.2   4864.0 3997.2 512.0  446.8      18    0.050   0      0.000    0.050
10240.0 10240.0  0.0    0.0   81920.0   4436.9   102400.0    1075.2   4864.0 3997.2 512.0  446.8      19    0.050   0      0.000    0.050
10240.0 10240.0  0.0    0.0   81920.0   9437.7   102400.0    1075.2   4864.0 3997.2 512.0  446.8      19    0.050   0      0.000    0.050
10240.0 10240.0  0.0    0.0   81920.0  14438.5   102400.0    1075.2   4864.0 3997.2 512.0  446.8      19    0.050   0      0.000    0.050
10240.0 10240.0  0.0    0.0   81920.0  19439.3   102400.0    1075.2   4864.0 3997.2 512.0  446.8      19    0.050   0      0.000    0.050
10240.0 10240.0  0.0    0.0   81920.0  24440.1   102400.0    1075.2   4864.0 3997.2 512.0  446.8      19    0.050   0      0.000    0.050
10240.0 10240.0  0.0    0.0   81920.0  29440.8   102400.0    1075.2   4864.0 3997.2 512.0  446.8      19    0.050   0      0.000    0.050
10240.0 10240.0  0.0    0.0   81920.0  34441.6   102400.0    1075.2   4864.0 3997.2 512.0  446.8      19    0.050   0      0.000    0.050
10240.0 10240.0  0.0    0.0   81920.0  40851.4   102400.0    1075.2   4864.0 3997.2 512.0  446.8      19    0.050   0      0.000    0.050
10240.0 10240.0  0.0    0.0   81920.0  45760.9   102400.0    1075.2   4864.0 3997.2 512.0  446.8      19    0.050   0      0.000    0.050
10240.0 10240.0  0.0    0.0   81920.0  50670.4   102400.0    1075.2   4864.0 3997.2 512.0  446.8      19    0.050   0      0.000    0.050
10240.0 10240.0  0.0    0.0   81920.0  55579.9   102400.0    1075.2   4864.0 3997.2 512.0  446.8      19    0.050   0      0.000    0.050
10240.0 10240.0  0.0    0.0   81920.0  60489.4   102400.0    1075.2   4864.0 3997.2 512.0  446.8      19    0.050   0      0.000    0.050
10240.0 10240.0  0.0    0.0   81920.0  65398.9   102400.0    1075.2   4864.0 3997.2 512.0  446.8      19    0.050   0      0.000    0.050
10240.0 10240.0  0.0    0.0   81920.0  70308.4   102400.0    1075.2   4864.0 3997.2 512.0  446.8      19    0.050   0      0.000    0.050
10240.0 10240.0  0.0    0.0   81920.0  76854.4   102400.0    1075.2   4864.0 3997.2 512.0  446.8      19    0.050   0      0.000    0.050
10240.0 10240.0  0.0    0.0   81920.0  81763.9   102400.0    1075.2   4864.0 3997.2 512.0  446.8      19    0.050   0      0.000    0.050
10240.0 10240.0  0.0    0.0   81920.0   3637.5   102400.0    1075.2   4864.0 3997.2 512.0  446.8      20    0.051   0      0.000    0.051
10240.0 10240.0  0.0    0.0   81920.0   8638.3   102400.0    1075.2   4864.0 3997.2 512.0  446.8      20    0.051   0      0.000    0.051
10240.0 10240.0  0.0    0.0   81920.0  13639.0   102400.0    1075.2   4864.0 3997.2 512.0  446.8      20    0.051   0      0.000    0.051
10240.0 10240.0  0.0    0.0   81920.0  18639.8   102400.0    1075.2   4864.0 3997.2 512.0  446.8      20    0.051   0      0.000    0.051
10240.0 10240.0  0.0    0.0   81920.0  23640.6   102400.0    1075.2   4864.0 3997.2 512.0  446.8      20    0.051   0      0.000    0.051
10240.0 10240.0  0.0    0.0   81920.0  28641.4   102400.0    1075.2   4864.0 3997.2 512.0  446.8      20    0.051   0      0.000    0.051
10240.0 10240.0  0.0    0.0   81920.0  33642.2   102400.0    1075.2   4864.0 3997.2 512.0  446.8      20    0.051   0      0.000    0.051
10240.0 10240.0  0.0    0.0   81920.0  39680.0   102400.0    1075.2   4864.0 3997.2 512.0  446.8      20    0.051   0      0.000    0.051
10240.0 10240.0  0.0    0.0   81920.0  44591.5   102400.0    1075.2   4864.0 3997.2 512.0  446.8      20    0.051   0      0.000    0.051
10240.0 10240.0  0.0    0.0   81920.0  49503.0   102400.0    1075.2   4864.0 3997.2 512.0  446.8      20    0.051   0      0.000    0.051
10240.0 10240.0  0.0    0.0   81920.0  54414.5   102400.0    1075.2   4864.0 3997.2 512.0  446.8      20    0.051   0      0.000    0.051
10240.0 10240.0  0.0    0.0   81920.0  59326.0   102400.0    1075.2   4864.0 3997.2 512.0  446.8      20    0.051   0      0.000    0.051
10240.0 10240.0  0.0    0.0   81920.0  64237.5   102400.0    1075.2   4864.0 3997.2 512.0  446.8      20    0.051   0      0.000    0.051
10240.0 10240.0  0.0    0.0   81920.0  70786.1   102400.0    1075.2   4864.0 3997.2 512.0  446.8      20    0.051   0      0.000    0.051
10240.0 10240.0  0.0    0.0   81920.0  75697.6   102400.0    1075.2   4864.0 3997.2 512.0  446.8      20    0.051   0      0.000    0.051
10240.0 10240.0  0.0    0.0   81920.0  80609.1   102400.0    1075.2   4864.0 3997.2 512.0  446.8      20    0.051   0      0.000    0.051
10240.0 10240.0  0.0    0.0   81920.0   2737.8   102400.0    1075.2   4864.0 3997.2 512.0  446.8      21    0.052   0      0.000    0.052
10240.0 10240.0  0.0    0.0   81920.0   7738.5   102400.0    1075.2   4864.0 3997.2 512.0  446.8      21    0.052   0      0.000    0.052
10240.0 10240.0  0.0    0.0   81920.0  12739.3   102400.0    1075.2   4864.0 3997.2 512.0  446.8      21    0.052   0      0.000    0.052
10240.0 10240.0  0.0    0.0   81920.0  17740.1   102400.0    1075.2   4864.0 3997.2 512.0  446.8      21    0.052   0      0.000    0.052
10240.0 10240.0  0.0    0.0   81920.0  22740.9   102400.0    1075.2   4864.0 3997.2 512.0  446.8      21    0.052   0      0.000    0.052
10240.0 10240.0  0.0    0.0   81920.0  27741.7   102400.0    1075.2   4864.0 3997.2 512.0  446.8      21    0.052   0      0.000    0.052
10240.0 10240.0  0.0    0.0   81920.0  32742.5   102400.0    1075.2   4864.0 3997.2 512.0  446.8      21    0.052   0      0.000    0.052
10240.0 10240.0  0.0    0.0   81920.0  37743.2   102400.0    1075.2   4864.0 3997.2 512.0  446.8      21    0.052   0      0.000    0.052
10240.0 10240.0  0.0    0.0   81920.0  44256.3   102400.0    1075.2   4864.0 3997.2 512.0  446.8      21    0.052   0      0.000    0.052
10240.0 10240.0  0.0    0.0   81920.0  49169.0   102400.0    1075.2   4864.0 3997.2 512.0  446.8      21    0.052   0      0.000    0.052
10240.0 10240.0  0.0    0.0   81920.0  54081.8   102400.0    1075.2   4864.0 3997.2 512.0  446.8      21    0.052   0      0.000    0.052
10240.0 10240.0  0.0    0.0   81920.0  58994.6   102400.0    1075.2   4864.0 3997.2 512.0  446.8      21    0.052   0      0.000    0.052
10240.0 10240.0  0.0    0.0   81920.0  63907.4   102400.0    1075.2   4864.0 3997.2 512.0  446.8      21    0.052   0      0.000    0.052
10240.0 10240.0  0.0    0.0   81920.0  68820.2   102400.0    1075.2   4864.0 3997.2 512.0  446.8      21    0.052   0      0.000    0.052
10240.0 10240.0  0.0    0.0   81920.0  73733.0   102400.0    1075.2   4864.0 3997.2 512.0  446.8      21    0.052   0      0.000    0.052
10240.0 10240.0  0.0    0.0   81920.0  78645.7   102400.0    1075.2   4864.0 3997.2 512.0  446.8      21    0.052   0      0.000    0.052
10240.0 10240.0  0.0    0.0   81920.0   1830.9   102400.0    1075.2   4864.0 3997.2 512.0  446.8      22    0.053   0      0.000    0.053
10240.0 10240.0  0.0    0.0   81920.0   6831.6   102400.0    1075.2   4864.0 3997.2 512.0  446.8      22    0.053   0      0.000    0.053
10240.0 10240.0  0.0    0.0   81920.0  11832.4   102400.0    1075.2   4864.0 3997.2 512.0  446.8      22    0.053   0      0.000    0.053
10240.0 10240.0  0.0    0.0   81920.0  16833.2   102400.0    1075.2   4864.0 3997.2 512.0  446.8      22    0.053   0      0.000    0.053
10240.0 10240.0  0.0    0.0   81920.0  22925.8   102400.0    1075.2   4864.0 3997.2 512.0  446.8      22    0.053   0      0.000    0.053
10240.0 10240.0  0.0    0.0   81920.0  27818.3   102400.0    1075.2   4864.0 3997.2 512.0  446.8      22    0.053   0      0.000    0.053
10240.0 10240.0  0.0    0.0   81920.0  32710.8   102400.0    1075.2   4864.0 3997.2 512.0  446.8      22    0.053   0      0.000    0.053
10240.0 10240.0  0.0    0.0   81920.0  37603.2   102400.0    1075.2   4864.0 3997.2 512.0  446.8      22    0.053   0      0.000    0.053
10240.0 10240.0  0.0    0.0   81920.0  42495.7   102400.0    1075.2   4864.0 3997.2 512.0  446.8      22    0.053   0      0.000    0.053
10240.0 10240.0  0.0    0.0   81920.0  47388.1   102400.0    1075.2   4864.0 3997.2 512.0  446.8      22    0.053   0      0.000    0.053
10240.0 10240.0  0.0    0.0   81920.0  53911.4   102400.0    1075.2   4864.0 3997.2 512.0  446.8      22    0.053   0      0.000    0.053
10240.0 10240.0  0.0    0.0   81920.0  58803.9   102400.0    1075.2   4864.0 3997.2 512.0  446.8      22    0.053   0      0.000    0.053
10240.0 10240.0  0.0    0.0   81920.0  63696.4   102400.0    1075.2   4864.0 3997.2 512.0  446.8      22    0.053   0      0.000    0.053
10240.0 10240.0  0.0    0.0   81920.0  68588.8   102400.0    1075.2   4864.0 3997.2 512.0  446.8      22    0.053   0      0.000    0.053
10240.0 10240.0  0.0    0.0   81920.0  73481.3   102400.0    1075.2   4864.0 3997.2 512.0  446.8      22    0.053   0      0.000    0.053
10240.0 10240.0  0.0    0.0   81920.0  78373.7   102400.0    1075.2   4864.0 3997.2 512.0  446.8      22    0.053   0      0.000    0.053
10240.0 10240.0  0.0    0.0   81920.0   1733.5   102400.0    1075.2   4864.0 3997.2 512.0  446.8      23    0.053   0      0.000    0.053
10240.0 10240.0  0.0    0.0   81920.0   6234.2   102400.0    1075.2   4864.0 3997.2 512.0  446.8      23    0.053   0      0.000    0.053
10240.0 10240.0  0.0    0.0   81920.0  11235.0   102400.0    1075.2   4864.0 3997.2 512.0  446.8      23    0.053   0      0.000    0.053
10240.0 10240.0  0.0    0.0   81920.0  16235.8   102400.0    1075.2   4864.0 3997.2 512.0  446.8      23    0.053   0      0.000    0.053
10240.0 10240.0  0.0    0.0   81920.0  21236.5   102400.0    1075.2   4864.0 3997.2 512.0  446.8      23    0.053   0      0.000    0.053
